playlist_id,track_id,position,added_date
863,987,11,09-07-2025
98,977,1,18-07-2023
98,153,2,21-05-2023
98,257,3,06-12-2023
98,157,4,06-03-2024
98,218,5,21-04-2023
98,571,6,25-01-2024
98,39,7,17-08-2023
98,652,8,24-03-2024
98,681,9,18-02-2024
98,85,10,01-07-2023
98,827,11,05-01-2024
98,720,12,03-08-2023
98,692,13,20-07-2023
98,682,14,19-03-2024
98,375,15,17-08-2023
98,156,16,29-12-2023
98,133,17,08-07-2023
98,908,18,08-12-2023
98,147,19,03-03-2024
98,384,20,13-07-2023
98,828,21,31-10-2023
98,394,22,05-12-2023
98,978,23,30-08-2023
98,700,24,06-12-2023
98,863,25,31-12-2023
762,726,1,11-02-2022
762,933,2,09-08-2022
762,296,3,26-02-2022
762,652,4,24-03-2022
762,103,5,18-02-2022
762,987,6,17-04-2022
762,898,7,23-02-2022
762,719,8,03-07-2022
762,101,9,10-07-2022
762,49,10,07-12-2022
762,734,11,25-05-2022
762,157,12,30-09-2022
762,722,13,11-12-2022
81,995,1,02-01-2022
81,930,2,20-01-2022
81,234,3,04-08-2021
81,162,4,06-03-2022
81,461,5,13-05-2021
81,492,6,26-08-2021
81,999,7,19-06-2021
81,183,8,17-06-2021
81,201,9,30-01-2022
81,99,10,08-05-2021
81,513,11,20-05-2021
81,908,12,14-04-2021
81,664,13,20-05-2021
81,386,14,01-09-2021
81,224,15,01-12-2021
81,680,16,27-08-2021
81,772,17,18-10-2021
81,726,18,19-08-2021
81,537,19,31-10-2021
81,673,20,18-08-2021
81,118,21,26-12-2021
81,625,22,24-09-2021
81,883,23,18-05-2021
81,385,24,24-10-2021
81,737,25,21-10-2021
81,417,26,26-07-2021
81,449,27,06-05-2021
81,982,28,03-01-2022
81,713,29,28-01-2022
81,521,30,29-12-2021
81,168,31,06-04-2022
81,239,32,27-06-2021
81,101,33,03-04-2022
81,466,34,24-06-2021
81,971,35,28-12-2021
81,702,36,18-10-2021
81,606,37,03-10-2021
81,868,38,28-01-2022
81,663,39,28-05-2021
81,72,40,13-06-2021
81,572,41,05-07-2021
81,817,42,14-08-2021
81,783,43,06-04-2022
377,702,1,02-12-2022
377,245,2,31-10-2022
377,962,3,25-08-2022
377,445,4,23-02-2022
377,58,5,26-12-2022
377,773,6,25-07-2022
377,450,7,15-02-2022
377,791,8,24-02-2022
377,283,9,07-04-2022
377,289,10,02-02-2022
377,198,11,18-03-2022
377,868,12,16-03-2022
377,196,13,20-06-2022
377,270,14,02-07-2022
377,439,15,06-02-2022
377,963,16,20-07-2022
377,168,17,17-03-2022
377,678,18,24-12-2022
377,927,19,14-02-2022
377,238,20,22-02-2022
377,199,21,02-08-2022
377,700,22,10-10-2022
447,742,1,11-01-2024
447,364,2,09-08-2023
447,91,3,08-09-2023
447,208,4,17-02-2024
447,162,5,04-06-2024
447,971,6,22-11-2023
447,799,7,21-03-2024
447,233,8,25-09-2023
22,889,1,30-08-2025
22,761,2,24-02-2025
22,357,3,11-06-2025
22,98,4,13-12-2024
22,316,5,28-10-2025
22,671,6,21-06-2025
22,574,7,11-04-2025
22,432,8,11-09-2025
22,863,9,16-09-2025
22,157,10,03-03-2025
22,830,11,22-09-2025
22,478,12,16-11-2025
22,301,13,20-12-2024
22,467,14,02-01-2025
22,770,15,12-11-2025
22,501,16,21-09-2025
22,775,17,17-04-2025
22,950,18,05-08-2025
22,657,19,07-07-2025
22,953,20,16-07-2025
22,371,21,18-11-2025
22,261,22,05-12-2024
22,840,23,20-06-2025
22,509,24,09-07-2025
22,60,25,02-03-2025
22,994,26,23-12-2024
22,663,27,08-12-2024
22,119,28,08-04-2025
22,669,29,17-10-2025
137,734,1,13-06-2021
137,730,2,21-08-2021
137,970,3,18-06-2021
137,990,4,10-09-2021
137,377,5,17-06-2021
137,735,6,08-06-2021
137,933,7,22-02-2022
137,432,8,17-06-2021
137,960,9,08-07-2021
137,127,10,10-06-2021
137,862,11,08-05-2021
137,408,12,07-10-2021
137,83,13,05-08-2021
137,34,14,30-01-2022
137,104,15,08-01-2022
137,531,16,28-03-2022
137,836,17,16-04-2022
137,563,18,10-09-2021
881,375,1,21-10-2022
881,127,2,23-01-2023
881,857,3,30-04-2023
881,439,4,18-01-2023
881,464,5,07-01-2023
881,811,6,24-01-2023
881,782,7,12-01-2023
881,371,8,28-02-2023
881,633,9,11-03-2023
881,512,10,30-12-2022
881,267,11,02-12-2022
881,440,12,02-03-2023
881,556,13,21-12-2022
630,429,1,21-04-2024
630,956,2,18-09-2023
630,997,3,30-10-2023
630,167,4,30-11-2023
630,304,5,18-03-2024
630,702,6,28-08-2024
630,271,7,27-09-2023
630,862,8,26-09-2023
630,625,9,28-06-2024
630,81,10,05-08-2024
630,273,11,25-05-2024
630,45,12,29-02-2024
630,903,13,26-08-2024
630,96,14,08-11-2023
630,633,15,17-08-2024
630,582,16,18-07-2024
630,847,17,20-10-2023
630,987,18,23-02-2024
630,394,19,23-10-2023
630,820,20,12-12-2023
630,706,21,04-04-2024
630,652,22,07-03-2024
630,727,23,28-10-2023
630,572,24,18-10-2023
630,770,25,07-02-2024
630,311,26,22-02-2024
630,256,27,30-04-2024
630,827,28,09-06-2024
630,209,29,29-04-2024
630,185,30,06-09-2023
787,208,1,28-11-2023
787,40,2,18-06-2023
787,836,3,18-08-2023
787,576,4,20-01-2024
787,769,5,03-06-2023
787,492,6,06-02-2024
571,225,1,01-08-2024
571,492,2,10-01-2024
571,827,3,25-04-2024
571,994,4,25-11-2023
571,534,5,20-05-2024
571,774,6,07-10-2023
571,513,7,12-12-2023
571,455,8,28-07-2024
571,358,9,08-05-2024
571,669,10,24-11-2023
571,661,11,03-06-2024
571,433,12,10-04-2024
571,6,13,10-07-2024
571,423,14,12-04-2024
571,94,15,17-08-2023
571,537,16,28-12-2023
571,409,17,05-08-2024
571,649,18,17-08-2023
571,885,19,26-07-2024
571,776,20,11-11-2023
571,221,21,25-06-2024
571,343,22,17-09-2023
571,441,23,29-10-2023
571,212,24,12-02-2024
449,363,1,29-04-2023
449,512,2,03-03-2023
449,808,3,22-10-2023
449,199,4,07-05-2023
449,218,5,06-02-2023
449,45,6,28-01-2023
449,775,7,27-09-2023
449,132,8,01-03-2023
449,868,9,22-07-2023
449,405,10,04-01-2023
449,842,11,10-04-2023
449,754,12,07-11-2023
449,976,13,03-03-2023
449,509,14,16-10-2023
449,394,15,31-07-2023
449,791,16,18-09-2023
449,883,17,29-05-2023
449,304,18,18-12-2022
449,707,19,20-02-2023
449,341,20,19-05-2023
449,399,21,12-08-2023
449,772,22,27-10-2023
449,309,23,02-07-2023
449,183,24,16-06-2023
449,455,25,14-01-2023
449,667,26,23-05-2023
449,333,27,21-07-2023
449,584,28,26-03-2023
449,727,29,15-09-2023
449,681,30,05-04-2023
449,656,31,14-02-2023
449,957,32,22-01-2023
18,188,1,02-09-2022
18,198,2,06-03-2022
18,481,3,20-06-2022
18,883,4,16-05-2022
18,299,5,07-05-2022
18,197,6,11-03-2022
18,506,7,14-12-2022
18,903,8,22-10-2022
18,168,9,07-08-2022
18,208,10,31-10-2022
18,303,11,03-11-2022
546,218,1,23-04-2023
546,490,2,15-12-2022
546,466,3,07-07-2023
546,583,4,04-09-2023
546,346,5,25-10-2023
546,682,6,22-01-2023
546,60,7,26-03-2023
546,619,8,07-05-2023
546,198,9,07-04-2023
546,1000,10,27-11-2023
546,735,11,17-03-2023
546,380,12,03-08-2023
546,224,13,22-10-2023
546,942,14,14-06-2023
546,576,15,10-07-2023
546,221,16,25-01-2023
546,233,17,23-09-2023
546,741,18,24-02-2023
546,678,19,03-03-2023
546,610,20,17-06-2023
546,582,21,19-03-2023
546,988,22,02-09-2023
546,304,23,11-03-2023
546,983,24,21-06-2023
546,729,25,06-12-2022
546,90,26,21-05-2023
546,389,27,10-04-2023
546,68,28,14-10-2023
546,850,29,24-02-2023
546,501,30,13-08-2023
546,362,31,23-05-2023
546,964,32,16-02-2023
546,899,33,25-04-2023
546,994,34,13-02-2023
546,571,35,24-08-2023
546,550,36,10-11-2023
546,541,37,09-10-2023
546,274,38,07-08-2023
546,136,39,08-12-2022
546,401,40,07-11-2023
546,205,41,06-02-2023
546,723,42,23-01-2023
546,879,43,19-02-2023
546,827,44,29-05-2023
546,435,45,24-03-2023
546,794,46,06-06-2023
546,903,47,15-06-2023
546,357,48,08-02-2023
771,320,1,12-02-2023
771,820,2,22-05-2023
771,991,3,15-06-2023
771,999,4,26-12-2022
771,821,5,15-06-2023
771,542,6,20-01-2023
771,903,7,20-04-2023
771,372,8,12-06-2023
771,63,9,24-07-2022
771,499,10,08-03-2023
771,261,11,27-05-2023
771,888,12,05-12-2022
204,633,1,06-07-2024
204,916,2,30-11-2023
204,513,3,07-08-2024
204,342,4,04-10-2024
204,626,5,15-09-2024
204,914,6,21-05-2024
204,734,7,27-10-2024
204,597,8,28-12-2023
204,990,9,06-06-2024
204,895,10,02-01-2024
204,217,11,06-04-2024
204,301,12,21-05-2024
204,206,13,18-11-2023
204,439,14,18-09-2024
204,743,15,07-11-2023
204,669,16,29-12-2023
204,603,17,21-09-2024
204,348,18,14-09-2024
204,861,19,18-04-2024
204,308,20,22-01-2024
204,481,21,07-06-2024
204,128,22,26-04-2024
204,443,23,23-05-2024
204,730,24,11-01-2024
204,270,25,24-07-2024
204,618,26,07-02-2024
204,45,27,11-10-2024
204,162,28,18-08-2024
204,516,29,27-05-2024
204,335,30,03-11-2023
204,490,31,04-03-2024
204,727,32,07-08-2024
204,7,33,14-01-2024
204,770,34,15-04-2024
204,731,35,23-11-2023
204,359,36,03-04-2024
204,414,37,22-08-2024
204,155,38,07-06-2024
204,377,39,06-04-2024
491,713,1,29-11-2021
491,618,2,08-02-2022
491,516,3,31-05-2022
491,5,4,13-07-2022
491,96,5,25-11-2021
491,161,6,19-07-2022
491,315,7,04-02-2022
491,731,8,25-10-2021
491,331,9,13-05-2022
491,7,10,12-06-2022
491,470,11,29-08-2022
491,235,12,14-12-2021
491,597,13,02-10-2021
491,357,14,18-06-2022
491,252,15,05-07-2022
491,895,16,14-11-2021
491,304,17,14-09-2021
491,210,18,09-07-2022
412,103,1,04-02-2023
412,834,2,13-06-2023
412,556,3,25-07-2023
412,505,4,11-06-2023
412,499,5,02-02-2023
412,838,6,27-08-2023
412,951,7,25-05-2023
412,864,8,15-04-2023
412,649,9,10-02-2023
412,284,10,26-02-2023
412,176,11,07-08-2023
412,110,12,04-03-2023
412,875,13,20-10-2023
412,842,14,11-10-2023
412,277,15,17-10-2023
412,972,16,16-07-2023
412,183,17,24-02-2023
412,728,18,08-11-2023
412,783,19,04-11-2023
412,987,20,04-06-2023
412,827,21,21-11-2023
871,889,1,03-11-2024
871,167,2,30-06-2025
871,490,3,01-03-2025
871,737,4,10-02-2025
871,390,5,08-12-2024
871,504,6,07-10-2025
871,198,7,13-03-2025
871,311,8,21-05-2025
871,633,9,14-10-2025
871,183,10,21-11-2024
871,590,11,30-06-2025
871,254,12,17-02-2025
871,275,13,30-08-2025
871,583,14,23-01-2025
871,31,15,22-01-2025
871,660,16,18-08-2025
871,965,17,08-01-2025
871,513,18,09-03-2025
871,901,19,15-05-2025
871,508,20,20-03-2025
871,735,21,10-08-2025
871,762,22,08-09-2025
871,711,23,22-06-2025
871,17,24,23-11-2024
871,409,25,02-04-2025
871,206,26,04-08-2025
871,649,27,31-12-2024
871,931,28,15-09-2025
871,469,29,22-12-2024
871,45,30,10-10-2025
871,506,31,02-04-2025
871,962,32,25-06-2025
871,107,33,07-09-2025
871,726,34,29-08-2025
871,930,35,02-12-2024
871,664,36,25-12-2024
871,34,37,18-10-2025
871,160,38,06-12-2024
871,461,39,18-02-2025
871,91,40,26-04-2025
163,699,1,06-03-2023
163,980,2,29-08-2023
163,60,3,11-01-2024
163,518,4,09-08-2023
163,401,5,04-02-2024
163,315,6,06-07-2023
163,398,7,19-10-2023
163,922,8,19-05-2023
163,169,9,12-10-2023
163,657,10,08-09-2023
163,871,11,04-04-2023
163,706,12,18-10-2023
163,118,13,01-01-2024
163,468,14,29-12-2023
163,57,15,07-12-2023
163,669,16,23-06-2023
163,2,17,25-01-2024
163,466,18,24-11-2023
163,40,19,04-03-2023
163,953,20,27-04-2023
163,751,21,11-11-2023
163,304,22,06-01-2024
163,580,23,24-11-2023
163,730,24,17-12-2023
163,976,25,22-02-2023
163,574,26,26-12-2023
163,521,27,17-12-2023
163,637,28,29-05-2023
163,110,29,21-12-2023
163,366,30,27-08-2023
163,456,31,14-10-2023
163,452,32,18-04-2023
163,90,33,04-03-2023
163,956,34,05-08-2023
163,143,35,12-03-2023
163,739,36,24-10-2023
163,727,37,26-10-2023
163,946,38,10-09-2023
163,278,39,16-03-2023
163,556,40,12-06-2023
163,572,41,24-11-2023
163,499,42,09-07-2023
163,470,43,12-03-2023
163,501,44,22-12-2023
105,101,1,06-07-2022
105,931,2,16-11-2022
105,218,3,08-05-2022
105,764,4,09-09-2022
105,261,5,30-04-2022
105,92,6,11-06-2022
105,490,7,11-01-2022
105,722,8,07-02-2022
210,868,1,31-03-2025
210,707,2,22-09-2025
210,461,3,16-07-2025
210,847,4,28-08-2025
210,748,5,05-05-2025
210,192,6,21-01-2025
156,568,1,07-11-2022
156,185,2,31-01-2022
156,234,3,19-02-2022
156,868,4,22-02-2022
156,95,5,03-05-2022
156,783,6,20-02-2022
156,66,7,18-11-2022
156,963,8,23-04-2022
156,556,9,08-04-2022
156,765,10,28-03-2022
847,817,1,12-08-2024
847,343,2,03-03-2024
847,723,3,21-10-2024
847,820,4,27-08-2024
847,553,5,14-07-2024
847,868,6,15-06-2024
847,583,7,10-08-2024
847,348,8,02-03-2024
847,847,9,09-05-2024
847,975,10,22-06-2024
847,357,11,05-06-2024
847,903,12,20-04-2024
847,627,13,26-09-2024
847,674,14,22-12-2024
847,956,15,05-10-2024
847,989,16,15-03-2024
847,181,17,26-07-2024
847,381,18,06-10-2024
847,68,19,22-11-2024
847,828,20,06-12-2024
847,922,21,23-12-2024
847,110,22,06-12-2024
847,690,23,23-07-2024
847,719,24,10-06-2024
847,188,25,29-01-2024
847,32,26,14-09-2024
847,346,27,14-06-2024
847,104,28,04-03-2024
847,359,29,23-01-2024
847,932,30,11-03-2024
847,652,31,06-04-2024
847,594,32,12-06-2024
847,258,33,20-03-2024
847,461,34,06-01-2024
847,520,35,12-11-2024
847,366,36,30-04-2024
847,951,37,29-10-2024
847,993,38,27-06-2024
847,467,39,25-06-2024
847,137,40,05-08-2024
847,129,41,26-02-2024
847,245,42,06-07-2024
847,5,43,20-08-2024
847,390,44,12-09-2024
847,764,45,14-04-2024
847,70,46,18-03-2024
260,457,1,22-03-2022
260,507,2,07-09-2021
260,895,3,08-08-2021
260,99,4,08-06-2022
260,847,5,21-05-2022
260,940,6,18-11-2021
260,227,7,25-05-2022
260,176,8,29-10-2021
362,582,1,24-10-2024
362,23,2,20-02-2025
362,363,3,17-07-2024
362,803,4,29-01-2025
362,771,5,18-09-2024
362,885,6,14-11-2024
362,617,7,10-11-2024
362,134,8,11-06-2024
362,320,9,17-12-2024
362,542,10,12-03-2025
362,624,11,03-12-2024
362,565,12,30-10-2024
362,626,13,22-07-2024
362,916,14,26-11-2024
362,183,15,24-12-2024
362,553,16,11-08-2024
362,834,17,01-03-2025
362,576,18,08-10-2024
362,589,19,06-05-2025
362,946,20,26-07-2024
362,179,21,08-05-2025
362,409,22,26-11-2024
362,730,23,02-05-2025
362,657,24,14-04-2025
362,840,25,31-07-2024
362,104,26,20-04-2025
362,474,27,12-02-2025
362,422,28,07-12-2024
362,605,29,18-10-2024
362,167,30,09-09-2024
362,957,31,28-12-2024
362,359,32,25-01-2025
362,338,33,23-12-2024
257,871,1,26-01-2022
257,828,2,26-08-2022
257,521,3,14-01-2022
257,959,4,11-02-2022
257,44,5,04-08-2022
257,787,6,13-05-2022
257,674,7,27-09-2021
257,363,8,04-11-2021
257,931,9,17-05-2022
257,257,10,22-02-2022
257,589,11,20-03-2022
257,341,12,23-04-2022
257,301,13,17-12-2021
257,733,14,03-06-2022
257,15,15,02-12-2021
257,357,16,18-03-2022
257,801,17,20-04-2022
257,456,18,10-07-2022
257,603,19,12-05-2022
257,375,20,17-05-2022
257,295,21,01-05-2022
257,720,22,17-01-2022
815,957,1,26-08-2022
815,671,2,16-09-2022
815,204,3,01-12-2022
815,380,4,11-08-2022
815,745,5,03-09-2022
815,95,6,07-11-2022
815,933,7,07-05-2023
815,928,8,23-10-2022
815,197,9,02-08-2022
815,746,10,09-03-2023
815,132,11,02-07-2023
815,912,12,11-01-2023
815,576,13,08-07-2023
815,828,14,03-05-2023
815,652,15,06-12-2022
815,897,16,29-08-2022
815,770,17,09-08-2022
815,185,18,27-05-2023
815,118,19,02-11-2022
815,551,20,04-02-2023
815,274,21,06-02-2023
815,637,22,21-04-2023
815,360,23,04-12-2022
815,817,24,24-03-2023
815,50,25,19-07-2023
815,600,26,18-11-2022
815,359,27,10-06-2023
815,556,28,07-07-2023
815,521,29,21-12-2022
815,457,30,02-10-2022
664,534,1,20-01-2025
664,255,2,23-09-2025
664,483,3,13-05-2025
664,727,4,15-11-2024
664,155,5,03-06-2025
664,811,6,11-12-2024
664,27,7,16-02-2025
664,756,8,23-07-2025
664,479,9,15-05-2025
664,995,10,24-01-2025
664,520,11,05-05-2025
664,486,12,20-09-2025
664,978,13,23-08-2025
664,399,14,24-10-2025
664,110,15,22-07-2025
664,167,16,30-09-2025
664,922,17,18-05-2025
664,327,18,13-09-2025
664,68,19,20-10-2025
664,201,20,16-03-2025
664,820,21,23-08-2025
664,871,22,21-07-2025
664,634,23,10-06-2025
664,508,24,17-07-2025
664,885,25,01-02-2025
664,936,26,22-11-2024
664,267,27,24-12-2024
664,512,28,16-03-2025
664,960,29,03-03-2025
664,648,30,12-08-2025
664,776,31,02-06-2025
664,438,32,12-10-2025
664,475,33,09-08-2025
664,104,34,06-01-2025
664,329,35,03-10-2025
664,40,36,16-06-2025
664,315,37,26-02-2025
664,723,38,15-08-2025
664,142,39,02-05-2025
664,195,40,03-10-2025
664,397,41,31-07-2025
664,663,42,20-09-2025
664,343,43,28-02-2025
664,994,44,15-05-2025
664,457,45,05-08-2025
664,198,46,26-06-2025
664,225,47,14-04-2025
664,156,48,17-05-2025
474,341,1,02-12-2023
474,257,2,24-11-2023
474,516,3,31-03-2024
474,32,4,20-06-2023
474,227,5,01-04-2024
474,80,6,05-08-2023
474,633,7,03-11-2023
474,386,8,29-02-2024
474,828,9,11-11-2023
474,375,10,14-12-2023
474,303,11,08-12-2023
474,316,12,11-09-2023
474,449,13,03-04-2024
474,925,14,24-02-2024
474,241,15,21-09-2023
474,337,16,18-08-2023
474,773,17,27-06-2023
474,735,18,07-08-2023
474,132,19,29-03-2024
474,728,20,18-04-2024
474,978,21,28-09-2023
474,57,22,23-01-2024
474,454,23,01-05-2023
474,417,24,19-09-2023
474,172,25,26-10-2023
474,760,26,23-05-2023
474,811,27,02-06-2023
474,434,28,22-08-2023
474,143,29,12-02-2024
474,198,30,25-12-2023
474,210,31,02-07-2023
474,605,32,25-11-2023
474,200,33,29-11-2023
474,401,34,19-10-2023
474,627,35,18-02-2024
474,960,36,06-10-2023
474,583,37,22-06-2023
474,739,38,19-01-2024
799,743,1,06-06-2022
799,594,2,23-07-2022
799,565,3,06-04-2022
799,655,4,03-11-2022
799,399,5,11-06-2022
799,320,6,14-09-2022
799,316,7,14-02-2022
799,134,8,06-11-2022
799,353,9,28-03-2022
799,330,10,27-09-2022
799,218,11,18-05-2022
799,950,12,03-04-2022
799,458,13,29-10-2022
799,775,14,15-01-2023
70,99,1,09-02-2021
70,815,2,30-08-2021
70,972,3,18-05-2021
70,447,4,11-12-2021
70,897,5,29-06-2021
70,97,6,19-07-2021
70,473,7,22-07-2021
70,864,8,02-03-2021
70,711,9,11-07-2021
70,791,10,05-01-2021
70,737,11,25-08-2021
70,761,12,30-06-2021
70,719,13,07-11-2021
70,520,14,06-02-2021
70,203,15,25-02-2021
70,91,16,25-08-2021
70,152,17,24-12-2021
70,62,18,15-12-2021
70,316,19,16-07-2021
70,516,20,14-03-2021
70,446,21,28-02-2021
70,835,22,28-08-2021
70,910,23,02-01-2021
70,384,24,26-12-2021
70,861,25,07-07-2021
70,201,26,03-11-2021
70,702,27,30-01-2021
70,32,28,24-09-2021
70,95,29,18-04-2021
70,751,30,28-11-2021
70,953,31,31-03-2021
70,827,32,24-07-2021
70,550,33,08-08-2021
70,844,34,04-04-2021
70,730,35,13-04-2021
70,94,36,11-08-2021
70,432,37,05-07-2021
70,764,38,03-07-2021
70,475,39,11-06-2021
70,378,40,04-09-2021
679,182,1,28-03-2021
679,454,2,28-09-2021
679,221,3,21-06-2021
679,343,4,23-01-2021
679,399,5,05-09-2021
679,214,6,22-03-2021
679,661,7,01-06-2021
679,496,8,15-11-2021
679,358,9,19-10-2021
679,284,10,05-10-2021
679,245,11,07-09-2021
679,761,12,11-09-2021
679,445,13,21-06-2021
679,342,14,10-03-2021
679,603,15,15-01-2021
679,677,16,25-07-2021
679,50,17,08-03-2021
679,218,18,10-11-2021
361,552,1,16-01-2023
361,199,2,15-11-2022
361,834,3,22-01-2023
361,320,4,29-09-2022
361,895,5,17-08-2022
361,346,6,18-11-2022
361,957,7,21-10-2022
361,490,8,08-10-2022
361,225,9,20-06-2022
361,507,10,11-11-2022
361,90,11,02-11-2022
361,366,12,25-07-2022
361,183,13,13-07-2022
361,133,14,24-08-2022
361,836,15,21-03-2022
361,466,16,26-10-2022
361,568,17,16-04-2022
361,289,18,03-02-2023
361,83,19,18-05-2022
361,671,20,09-06-2022
361,405,21,14-12-2022
361,701,22,17-11-2022
361,728,23,22-09-2022
361,707,24,30-06-2022
361,363,25,20-08-2022
361,681,26,13-09-2022
361,690,27,05-04-2022
361,384,28,13-05-2022
361,486,29,25-07-2022
361,663,30,27-07-2022
361,526,31,05-07-2022
361,861,32,20-01-2023
361,677,33,06-06-2022
361,160,34,23-05-2022
361,467,35,08-02-2022
379,80,1,20-08-2023
379,962,2,08-07-2023
379,95,3,13-10-2023
379,895,4,02-11-2023
379,348,5,17-10-2023
379,668,6,11-02-2023
379,707,7,21-12-2023
379,951,8,25-04-2023
379,737,9,06-05-2023
379,66,10,05-11-2023
379,114,11,21-09-2023
379,964,12,26-02-2023
379,5,13,01-06-2023
379,362,14,17-10-2023
379,278,15,29-09-2023
379,72,16,03-01-2024
379,228,17,14-11-2023
379,764,18,29-08-2023
379,51,19,02-05-2023
158,272,1,14-04-2023
158,506,2,02-01-2023
158,208,3,07-11-2023
158,624,4,28-11-2023
158,204,5,03-04-2023
158,157,6,25-01-2023
158,841,7,22-07-2023
158,353,8,31-08-2023
158,63,9,17-03-2023
158,101,10,19-12-2022
158,496,11,03-03-2023
158,316,12,10-07-2023
97,862,1,10-05-2025
97,400,2,14-01-2025
97,289,3,18-07-2025
97,422,4,16-06-2025
97,713,5,24-11-2024
97,506,6,17-11-2024
97,43,7,27-05-2025
97,296,8,16-03-2025
97,680,9,08-11-2024
97,401,10,18-09-2024
97,160,11,25-01-2025
97,357,12,18-05-2025
97,743,13,19-10-2024
97,762,14,23-09-2024
97,255,15,08-11-2024
97,848,16,17-05-2025
97,930,17,25-06-2025
97,633,18,14-09-2024
694,432,1,23-02-2024
694,940,2,09-06-2024
694,235,3,03-12-2024
694,244,4,28-08-2024
694,734,5,10-01-2025
694,574,6,11-02-2024
694,72,7,18-07-2024
694,627,8,14-12-2024
694,43,9,07-09-2024
694,201,10,27-02-2024
694,353,11,30-03-2024
694,334,12,15-05-2024
694,933,13,15-09-2024
694,551,14,20-12-2024
694,57,15,16-06-2024
694,301,16,29-01-2024
694,868,17,03-11-2024
694,188,18,10-03-2024
694,341,19,23-12-2024
694,921,20,25-01-2024
694,440,21,28-12-2024
694,634,22,25-05-2024
694,711,23,04-04-2024
694,4,24,03-07-2024
694,727,25,24-10-2024
694,524,26,09-12-2024
694,423,27,15-11-2024
850,134,1,24-02-2025
850,85,2,22-06-2025
850,932,3,19-06-2025
850,254,4,16-12-2024
850,173,5,04-06-2025
